"agency_cd","site_no","Date","Flow","Flow_cd"
"USGS","08164503",2003-10-08,18.9,"A"
"USGS","08164503",2003-10-09,126,"A"
"USGS","08164503",2003-10-10,1640,"A"
"USGS","08164503",2003-10-11,888,"A"
"USGS","08164503",2003-10-12,365,"A"
"USGS","08164503",2003-10-13,216,"A"
"USGS","08164503",2003-10-14,160,"A"
"USGS","08164503",2003-10-15,118,"A"
"USGS","08164503",2003-10-16,77.9,"A"
"USGS","08164503",2003-10-17,56.1,"A"
"USGS","08164503",2003-10-18,48.5,"A"
"USGS","08164503",2003-10-19,47.2,"A"
"USGS","08164503",2003-10-20,30.1,"A"
"USGS","08164503",2003-10-21,19.9,"A"
"USGS","08164503",2003-10-22,10.8,"A"
"USGS","08164503",2003-10-23,6.9,"A"
"USGS","08164503",2003-10-24,7.33,"A"
"USGS","08164503",2003-10-25,5.34,"A"
"USGS","08164503",2003-10-26,4.1,"A"
"USGS","08164503",2003-10-27,28.6,"A"
"USGS","08164503",2003-10-28,27.9,"A"
"USGS","08164503",2003-10-29,17.1,"A"
"USGS","08164503",2003-10-30,11.2,"A"
"USGS","08164503",2003-10-31,7.26,"A"
"USGS","08164503",2003-11-01,4.85,"A"
"USGS","08164503",2003-11-02,3.95,"A"
"USGS","08164503",2003-11-03,2.34,"A"
"USGS","08164503",2003-11-04,1.54,"A"
"USGS","08164503",2003-11-05,1.14,"A"
"USGS","08164503",2003-11-06,1.25,"A"
"USGS","08164503",2003-11-07,1.04,"A"
"USGS","08164503",2003-11-08,0.77,"A"
"USGS","08164503",2003-11-09,0.6,"A"
"USGS","08164503",2003-11-10,0.5,"A"
"USGS","08164503",2003-11-11,0.52,"A"
"USGS","08164503",2003-11-12,0.53,"A"
"USGS","08164503",2003-11-13,0.6,"A"
"USGS","08164503",2003-11-14,0.47,"A"
"USGS","08164503",2003-11-15,0.38,"A"
"USGS","08164503",2003-11-16,0.33,"A"
"USGS","08164503",2003-11-17,167,"A"
"USGS","08164503",2003-11-18,1540,"A"
"USGS","08164503",2003-11-19,1420,"A"
"USGS","08164503",2003-11-20,376,"A"
"USGS","08164503",2003-11-21,147,"A"
"USGS","08164503",2003-11-22,75.9,"A"
"USGS","08164503",2003-11-23,40.8,"A"
"USGS","08164503",2003-11-24,29.3,"A"
"USGS","08164503",2003-11-25,18.5,"A"
"USGS","08164503",2003-11-26,11.1,"A"
"USGS","08164503",2003-11-27,8.41,"A"
"USGS","08164503",2003-11-28,5.79,"A"
"USGS","08164503",2003-11-29,4.11,"A"
"USGS","08164503",2003-11-30,3,"A"
"USGS","08164503",2003-12-01,2.17,"A"
"USGS","08164503",2003-12-02,1.73,"A"
"USGS","08164503",2003-12-03,1.46,"A"
"USGS","08164503",2003-12-04,1.3,"A"
"USGS","08164503",2003-12-05,1.03,"A"
"USGS","08164503",2003-12-06,0.9,"A"
"USGS","08164503",2003-12-07,0.85,"A"
"USGS","08164503",2003-12-08,0.88,"A"
"USGS","08164503",2003-12-09,0.87,"A"
"USGS","08164503",2003-12-10,0.78,"A"
"USGS","08164503",2003-12-11,0.75,"A"
"USGS","08164503",2003-12-12,0.82,"A"
"USGS","08164503",2003-12-13,1.18,"A"
"USGS","08164503",2003-12-14,46.3,"A"
"USGS","08164503",2003-12-15,25.2,"A"
"USGS","08164503",2003-12-16,9.97,"A"
"USGS","08164503",2003-12-17,4.14,"A"
"USGS","08164503",2003-12-18,2.49,"A"
"USGS","08164503",2003-12-19,1.54,"A"
"USGS","08164503",2003-12-20,1.1,"A"
"USGS","08164503",2003-12-21,0.86,"A"
"USGS","08164503",2003-12-22,0.68,"A"
"USGS","08164503",2003-12-23,0.64,"A"
"USGS","08164503",2003-12-24,0.52,"A"
"USGS","08164503",2003-12-25,0.52,"A"
"USGS","08164503",2003-12-26,0.5,"A"
"USGS","08164503",2003-12-27,0.49,"A"
"USGS","08164503",2003-12-28,0.57,"A"
"USGS","08164503",2003-12-29,0.73,"A"
"USGS","08164503",2003-12-30,0.59,"A"
"USGS","08164503",2003-12-31,0.82,"A"
"USGS","08164503",2004-01-01,3.22,"A"
"USGS","08164503",2004-01-02,1.94,"A"
"USGS","08164503",2004-01-03,1.27,"A"
"USGS","08164503",2004-01-04,0.86,"A"
"USGS","08164503",2004-01-05,0.59,"A"
"USGS","08164503",2004-01-06,0.47,"A"
"USGS","08164503",2004-01-07,1.97,"A"
"USGS","08164503",2004-01-08,2.15,"A"
"USGS","08164503",2004-01-09,1.32,"A"
"USGS","08164503",2004-01-10,0.78,"A"
"USGS","08164503",2004-01-11,0.85,"A"
"USGS","08164503",2004-01-12,1.96,"A"
"USGS","08164503",2004-01-13,1.26,"A"
"USGS","08164503",2004-01-14,0.85,"A"
"USGS","08164503",2004-01-15,0.71,"A"
"USGS","08164503",2004-01-16,0.69,"A"
"USGS","08164503",2004-01-17,56.8,"A"
"USGS","08164503",2004-01-18,200,"A"
"USGS","08164503",2004-01-19,68.3,"A"
"USGS","08164503",2004-01-20,29.3,"A"
"USGS","08164503",2004-01-21,16.7,"A"
"USGS","08164503",2004-01-22,14.3,"A"
"USGS","08164503",2004-01-23,10.6,"A"
"USGS","08164503",2004-01-24,6.29,"A"
"USGS","08164503",2004-01-25,184,"A"
"USGS","08164503",2004-01-26,343,"A"
"USGS","08164503",2004-01-27,135,"A"
"USGS","08164503",2004-01-28,49.2,"A"
"USGS","08164503",2004-01-29,21.3,"A"
"USGS","08164503",2004-01-30,24.1,"A"
"USGS","08164503",2004-01-31,108,"A"
"USGS","08164503",2004-02-01,43,"A"
"USGS","08164503",2004-02-02,29.6,"A"
"USGS","08164503",2004-02-03,55.3,"A"
"USGS","08164503",2004-02-04,37.4,"A"
"USGS","08164503",2004-02-05,20.2,"A"
"USGS","08164503",2004-02-06,46.1,"A"
"USGS","08164503",2004-02-07,50,"A"
"USGS","08164503",2004-02-08,24,"A"
"USGS","08164503",2004-02-09,11.1,"A"
"USGS","08164503",2004-02-10,26.3,"A"
"USGS","08164503",2004-02-11,1180,"A"
"USGS","08164503",2004-02-12,2290,"A"
"USGS","08164503",2004-02-13,927,"A"
"USGS","08164503",2004-02-14,221,"A"
"USGS","08164503",2004-02-15,201,"A"
"USGS","08164503",2004-02-16,98.7,"A"
"USGS","08164503",2004-02-17,50.2,"A"
"USGS","08164503",2004-02-18,30.7,"A"
"USGS","08164503",2004-02-19,22.8,"A"
"USGS","08164503",2004-02-20,16.8,"A"
"USGS","08164503",2004-02-21,20.5,"A"
"USGS","08164503",2004-02-22,16.3,"A"
"USGS","08164503",2004-02-23,10.3,"A"
"USGS","08164503",2004-02-24,7.18,"A"
"USGS","08164503",2004-02-25,72.3,"A"
"USGS","08164503",2004-02-26,111,"A"
"USGS","08164503",2004-02-27,64.3,"A"
"USGS","08164503",2004-02-28,34.2,"A"
"USGS","08164503",2004-02-29,19.1,"A"
"USGS","08164503",2004-03-01,10.4,"A"
"USGS","08164503",2004-03-02,6.85,"A"
"USGS","08164503",2004-03-03,5.14,"A"
"USGS","08164503",2004-03-04,4.33,"A"
"USGS","08164503",2004-03-05,4.23,"A"
"USGS","08164503",2004-03-06,3.92,"A"
"USGS","08164503",2004-03-07,3.62,"A"
"USGS","08164503",2004-03-08,3.12,"A"
"USGS","08164503",2004-03-09,2.43,"A"
"USGS","08164503",2004-03-10,2.15,"A"
"USGS","08164503",2004-03-11,2.32,"A"
"USGS","08164503",2004-03-12,2.69,"A"
"USGS","08164503",2004-03-13,1.93,"A"
"USGS","08164503",2004-03-14,23.7,"A"
"USGS","08164503",2004-03-15,876,"A"
"USGS","08164503",2004-03-16,581,"A"
"USGS","08164503",2004-03-17,157,"A"
"USGS","08164503",2004-03-18,76.6,"A"
"USGS","08164503",2004-03-19,53.4,"A"
"USGS","08164503",2004-03-20,30.8,"A"
"USGS","08164503",2004-03-21,17.9,"A"
"USGS","08164503",2004-03-22,12.4,"A"
"USGS","08164503",2004-03-23,9.77,"A"
"USGS","08164503",2004-03-24,8.54,"A"
"USGS","08164503",2004-03-25,6.93,"A"
"USGS","08164503",2004-03-26,4.93,"A"
"USGS","08164503",2004-03-27,3.88,"A"
"USGS","08164503",2004-03-28,3.1,"A"
"USGS","08164503",2004-03-29,2.3,"A"
"USGS","08164503",2004-03-30,2.53,"A"
"USGS","08164503",2004-03-31,3.18,"A"
"USGS","08164503",2004-04-01,2.29,"A"
"USGS","08164503",2004-04-02,5.96,"A"
"USGS","08164503",2004-04-03,1200,"A"
"USGS","08164503",2004-04-04,2360,"A"
"USGS","08164503",2004-04-05,1020,"A"
"USGS","08164503",2004-04-06,197,"A"
"USGS","08164503",2004-04-07,138,"A"
"USGS","08164503",2004-04-08,94,"A"
"USGS","08164503",2004-04-09,44.7,"A"
"USGS","08164503",2004-04-10,23.3,"A"
"USGS","08164503",2004-04-11,320,"A"
"USGS","08164503",2004-04-12,1660,"A"
"USGS","08164503",2004-04-13,1150,"A"
"USGS","08164503",2004-04-14,275,"A"
"USGS","08164503",2004-04-15,99.6,"A"
"USGS","08164503",2004-04-16,47.3,"A"
"USGS","08164503",2004-04-17,26.1,"A"
"USGS","08164503",2004-04-18,16.4,"A"
"USGS","08164503",2004-04-19,9.61,"A"
"USGS","08164503",2004-04-20,6.15,"A"
"USGS","08164503",2004-04-21,5.48,"A"
"USGS","08164503",2004-04-22,4.29,"A"
"USGS","08164503",2004-04-23,7.21,"A"
"USGS","08164503",2004-04-24,174,"A"
"USGS","08164503",2004-04-25,450,"A"
"USGS","08164503",2004-04-26,320,"A"
"USGS","08164503",2004-04-27,196,"A"
"USGS","08164503",2004-04-28,112,"A"
"USGS","08164503",2004-04-29,56.2,"A"
"USGS","08164503",2004-04-30,23.5,"A"
"USGS","08164503",2004-05-01,473,"A"
"USGS","08164503",2004-05-02,2950,"A"
"USGS","08164503",2004-05-03,3130,"A"
"USGS","08164503",2004-05-04,1170,"A"
"USGS","08164503",2004-05-05,221,"A"
"USGS","08164503",2004-05-06,105,"A"
"USGS","08164503",2004-05-07,65.4,"A"
"USGS","08164503",2004-05-08,92.5,"A"
"USGS","08164503",2004-05-09,183,"A"
"USGS","08164503",2004-05-10,497,"A"
"USGS","08164503",2004-05-11,447,"A"
"USGS","08164503",2004-05-12,2160,"A"
"USGS","08164503",2004-05-13,2370,"A"
"USGS","08164503",2004-05-14,4310,"A"
"USGS","08164503",2004-05-15,4910,"A"
"USGS","08164503",2004-05-16,2800,"A"
"USGS","08164503",2004-05-17,985,"A"
"USGS","08164503",2004-05-18,408,"A"
"USGS","08164503",2004-05-19,274,"A"
"USGS","08164503",2004-05-20,133,"A"
"USGS","08164503",2004-05-21,72.3,"A"
"USGS","08164503",2004-05-22,44.8,"A"
"USGS","08164503",2004-05-23,29.5,"A"
"USGS","08164503",2004-05-24,21.9,"A"
"USGS","08164503",2004-05-25,20.2,"A"
"USGS","08164503",2004-05-26,19.5,"A"
"USGS","08164503",2004-05-27,22.2,"A"
"USGS","08164503",2004-05-28,17.7,"A"
"USGS","08164503",2004-05-29,19.7,"A"
"USGS","08164503",2004-05-30,26.6,"A"
"USGS","08164503",2004-05-31,24.5,"A"
"USGS","08164503",2004-06-01,26.1,"A"
"USGS","08164503",2004-06-02,34.7,"A"
"USGS","08164503",2004-06-03,27,"A"
"USGS","08164503",2004-06-04,30.2,"A"
"USGS","08164503",2004-06-05,29.7,"A"
"USGS","08164503",2004-06-06,32.7,"A"
"USGS","08164503",2004-06-07,38.7,"A"
"USGS","08164503",2004-06-08,527,"A"
"USGS","08164503",2004-06-09,759,"A"
"USGS","08164503",2004-06-10,450,"A"
"USGS","08164503",2004-06-11,258,"A"
"USGS","08164503",2004-06-12,236,"A"
"USGS","08164503",2004-06-13,95.1,"A"
"USGS","08164503",2004-06-14,48.7,"A"
"USGS","08164503",2004-06-15,36.5,"A"
"USGS","08164503",2004-06-16,157,"A"
"USGS","08164503",2004-06-17,115,"A"
"USGS","08164503",2004-06-18,91.9,"A"
"USGS","08164503",2004-06-19,64.5,"A"
"USGS","08164503",2004-06-20,45.4,"A"
"USGS","08164503",2004-06-21,40.8,"A"
"USGS","08164503",2004-06-22,44.5,"A"
"USGS","08164503",2004-06-23,258,"A"
"USGS","08164503",2004-06-24,2730,"A"
"USGS","08164503",2004-06-25,4490,"A"
"USGS","08164503",2004-06-26,3450,"A"
"USGS","08164503",2004-06-27,2300,"A"
"USGS","08164503",2004-06-28,1240,"A"
"USGS","08164503",2004-06-29,717,"A"
"USGS","08164503",2004-06-30,893,"A"
"USGS","08164503",2004-07-01,906,"A"
"USGS","08164503",2004-07-02,443,"A"
"USGS","08164503",2004-07-03,224,"A"
"USGS","08164503",2004-07-04,120,"A"
"USGS","08164503",2004-07-05,82.7,"A"
"USGS","08164503",2004-07-06,53.8,"A"
"USGS","08164503",2004-07-07,41.7,"A"
"USGS","08164503",2004-07-08,42.3,"A"
"USGS","08164503",2004-07-09,38.8,"A"
"USGS","08164503",2004-07-10,51.1,"A"
"USGS","08164503",2004-07-11,141,"A"
"USGS","08164503",2004-07-12,194,"A"
"USGS","08164503",2004-07-13,150,"A"
"USGS","08164503",2004-07-14,106,"A"
"USGS","08164503",2004-07-15,83.3,"A"
"USGS","08164503",2004-07-16,66.1,"A"
"USGS","08164503",2004-07-17,56.5,"A"
"USGS","08164503",2004-07-18,70.4,"A"
"USGS","08164503",2004-07-19,80,"A"
"USGS","08164503",2004-07-20,70.8,"A"
"USGS","08164503",2004-07-21,97,"A"
"USGS","08164503",2004-07-22,95.3,"A"
"USGS","08164503",2004-07-23,112,"A"
"USGS","08164503",2004-07-24,115,"A"
"USGS","08164503",2004-07-25,125,"A"
"USGS","08164503",2004-07-26,99.8,"A"
"USGS","08164503",2004-07-27,75.8,"A"
"USGS","08164503",2004-07-28,70.1,"A"
"USGS","08164503",2004-07-29,83.1,"A"
"USGS","08164503",2004-07-30,79.5,"A"
"USGS","08164503",2004-07-31,71.4,"A"
"USGS","08164503",2004-08-01,58.8,"A"
"USGS","08164503",2004-08-02,54.2,"A"
"USGS","08164503",2004-08-03,63.1,"A"
"USGS","08164503",2004-08-04,42.5,"A"
"USGS","08164503",2004-08-05,30.1,"A"
"USGS","08164503",2004-08-06,30.8,"A"
"USGS","08164503",2004-08-07,45.2,"A"
"USGS","08164503",2004-08-08,32.4,"A"
"USGS","08164503",2004-08-09,20.1,"A"
"USGS","08164503",2004-08-10,18.2,"A"
"USGS","08164503",2004-08-11,22.7,"A"
"USGS","08164503",2004-08-12,92.2,"A"
"USGS","08164503",2004-08-13,97.2,"A"
"USGS","08164503",2004-08-14,46.3,"A"
"USGS","08164503",2004-08-15,28,"A"
"USGS","08164503",2004-08-16,20.1,"A"
"USGS","08164503",2004-08-17,17.8,"A"
"USGS","08164503",2004-08-18,23.2,"A"
"USGS","08164503",2004-08-19,31,"A"
"USGS","08164503",2004-08-20,20.8,"A"
"USGS","08164503",2004-08-21,14.8,"A"
"USGS","08164503",2004-08-22,13.4,"A"
"USGS","08164503",2004-08-23,14.5,"A"
"USGS","08164503",2004-08-24,44.2,"A"
"USGS","08164503",2004-08-25,37.7,"A"
"USGS","08164503",2004-08-26,31,"A"
"USGS","08164503",2004-08-27,18,"A"
"USGS","08164503",2004-08-28,9.84,"A"
"USGS","08164503",2004-08-29,17,"A"
"USGS","08164503",2004-08-30,328,"A"
"USGS","08164503",2004-08-31,138,"A"
"USGS","08164503",2004-09-01,59.3,"A"
"USGS","08164503",2004-09-02,36.4,"A"
"USGS","08164503",2004-09-03,29.1,"A"
"USGS","08164503",2004-09-04,32.6,"A"
"USGS","08164503",2004-09-05,33.2,"A"
"USGS","08164503",2004-09-06,25.7,"A"
"USGS","08164503",2004-09-07,23.1,"A"
"USGS","08164503",2004-09-08,22.9,"A"
"USGS","08164503",2004-09-09,21.2,"A"
"USGS","08164503",2004-09-10,19.1,"A"
"USGS","08164503",2004-09-11,15.3,"A"
"USGS","08164503",2004-09-12,13.5,"A"
"USGS","08164503",2004-09-13,13.4,"A"
"USGS","08164503",2004-09-14,18.4,"A"
"USGS","08164503",2004-09-15,94.3,"A"
"USGS","08164503",2004-09-16,115,"A"
"USGS","08164503",2004-09-17,75.7,"A"
"USGS","08164503",2004-09-18,52.6,"A"
"USGS","08164503",2004-09-19,37.2,"A"
"USGS","08164503",2004-09-20,27.9,"A"
"USGS","08164503",2004-09-21,19.7,"A"
"USGS","08164503",2004-09-22,21,"A"
"USGS","08164503",2004-09-23,17.8,"A"
"USGS","08164503",2004-09-24,16.5,"A"
"USGS","08164503",2004-09-25,17.6,"A"
"USGS","08164503",2004-09-26,12.8,"A"
"USGS","08164503",2004-09-27,12.1,"A"
"USGS","08164503",2004-09-28,10.3,"A"
"USGS","08164503",2004-09-29,9.27,"A"
"USGS","08164503",2004-09-30,14.6,"A"
"USGS","08164503",2004-10-01,15,"A"
"USGS","08164503",2004-10-02,10.5,"A"
"USGS","08164503",2004-10-03,9.22,"A"
"USGS","08164503",2004-10-04,11.2,"A"
"USGS","08164503",2004-10-05,150,"A"
"USGS","08164503",2004-10-06,151,"A"
"USGS","08164503",2004-10-07,104,"A"
"USGS","08164503",2004-10-08,355,"A"
"USGS","08164503",2004-10-09,323,"A"
"USGS","08164503",2004-10-10,171,"A"
"USGS","08164503",2004-10-11,107,"A"
"USGS","08164503",2004-10-12,78.7,"A"
"USGS","08164503",2004-10-13,286,"A"
"USGS","08164503",2004-10-14,2700,"A"
"USGS","08164503",2004-10-15,2290,"A"
"USGS","08164503",2004-10-16,878,"A"
"USGS","08164503",2004-10-17,386,"A"
"USGS","08164503",2004-10-18,207,"A"
"USGS","08164503",2004-10-19,122,"A"
"USGS","08164503",2004-10-20,101,"A"
"USGS","08164503",2004-10-21,84.2,"A"
"USGS","08164503",2004-10-22,68,"A"
"USGS","08164503",2004-10-23,39.4,"A"
"USGS","08164503",2004-10-24,31.2,"A"
"USGS","08164503",2004-10-25,61.1,"A"
"USGS","08164503",2004-10-26,58.5,"A"
"USGS","08164503",2004-10-27,40.1,"A"
"USGS","08164503",2004-10-28,28.2,"A"
"USGS","08164503",2004-10-29,17.9,"A"
"USGS","08164503",2004-10-30,10.5,"A"
"USGS","08164503",2004-10-31,6.29,"A"
"USGS","08164503",2004-11-01,17.4,"A"
"USGS","08164503",2004-11-02,224,"A"
"USGS","08164503",2004-11-03,417,"A"
"USGS","08164503",2004-11-04,152,"A"
"USGS","08164503",2004-11-05,63.7,"A"
"USGS","08164503",2004-11-06,28.6,"A"
"USGS","08164503",2004-11-07,14.4,"A"
"USGS","08164503",2004-11-08,10.8,"A"
"USGS","08164503",2004-11-09,11.3,"A"
"USGS","08164503",2004-11-10,6.43,"A"
"USGS","08164503",2004-11-11,3.94,"A"
"USGS","08164503",2004-11-12,2.1,"A"
"USGS","08164503",2004-11-13,1.25,"A"
"USGS","08164503",2004-11-14,0.93,"A"
"USGS","08164503",2004-11-15,0.77,"A"
"USGS","08164503",2004-11-16,6.68,"A"
"USGS","08164503",2004-11-17,1180,"A"
"USGS","08164503",2004-11-18,1710,"A"
"USGS","08164503",2004-11-19,1070,"A"
"USGS","08164503",2004-11-20,988,"A"
"USGS","08164503",2004-11-21,11600,"A"
"USGS","08164503",2004-11-22,15600,"A"
"USGS","08164503",2004-11-23,12500,"A"
"USGS","08164503",2004-11-24,9010,"A"
"USGS","08164503",2004-11-25,5470,"A"
"USGS","08164503",2004-11-26,3570,"A"
"USGS","08164503",2004-11-27,2320,"A"
"USGS","08164503",2004-11-28,1360,"A"
"USGS","08164503",2004-11-29,339,"A"
"USGS","08164503",2004-11-30,173,"A"
"USGS","08164503",2004-12-01,116,"A"
"USGS","08164503",2004-12-02,89.1,"A"
"USGS","08164503",2004-12-03,66.5,"A"
"USGS","08164503",2004-12-04,50.6,"A"
"USGS","08164503",2004-12-05,36.2,"A"
"USGS","08164503",2004-12-06,28.8,"A"
"USGS","08164503",2004-12-07,24.3,"A"
"USGS","08164503",2004-12-08,19.9,"A"
"USGS","08164503",2004-12-09,19.8,"A"
"USGS","08164503",2004-12-10,19.3,"A"
"USGS","08164503",2004-12-11,15.2,"A"
"USGS","08164503",2004-12-12,14.6,"A"
"USGS","08164503",2004-12-13,11.1,"A"
"USGS","08164503",2004-12-14,7.51,"A"
"USGS","08164503",2004-12-15,6.63,"A"
"USGS","08164503",2004-12-16,6.35,"A"
"USGS","08164503",2004-12-17,5.38,"A"
"USGS","08164503",2004-12-18,4.46,"A"
"USGS","08164503",2004-12-19,3.95,"A"
"USGS","08164503",2004-12-20,3.73,"A"
"USGS","08164503",2004-12-21,3.4,"A"
"USGS","08164503",2004-12-22,3.22,"A"
"USGS","08164503",2004-12-23,4.51,"A"
"USGS","08164503",2004-12-24,3.74,"A"
"USGS","08164503",2004-12-25,3.42,"A"
"USGS","08164503",2004-12-26,3.05,"A"
"USGS","08164503",2004-12-27,3.03,"A"
"USGS","08164503",2004-12-28,3.09,"A"
"USGS","08164503",2004-12-29,2.85,"A"
"USGS","08164503",2004-12-30,2.56,"A"
"USGS","08164503",2004-12-31,2.39,"A"
"USGS","08164503",2005-01-01,2.45,"A"
"USGS","08164503",2005-01-02,2.4,"A"
"USGS","08164503",2005-01-03,2.27,"A"
"USGS","08164503",2005-01-04,2.17,"A"
"USGS","08164503",2005-01-05,2.06,"A"
"USGS","08164503",2005-01-06,1.79,"A"
"USGS","08164503",2005-01-07,1.66,"A"
"USGS","08164503",2005-01-08,2.12,"A"
"USGS","08164503",2005-01-09,3.34,"A"
"USGS","08164503",2005-01-10,2.73,"A"
"USGS","08164503",2005-01-11,2.2,"A"
"USGS","08164503",2005-01-12,1.93,"A"
"USGS","08164503",2005-01-13,18.9,"A"
"USGS","08164503",2005-01-14,13.9,"A"
"USGS","08164503",2005-01-15,8.2,"A"
"USGS","08164503",2005-01-16,5.72,"A"
"USGS","08164503",2005-01-17,3.73,"A"
"USGS","08164503",2005-01-18,3.87,"A"
"USGS","08164503",2005-01-19,3.58,"A"
"USGS","08164503",2005-01-20,10.7,"A"
"USGS","08164503",2005-01-21,7.48,"A"
"USGS","08164503",2005-01-22,4.15,"A"
"USGS","08164503",2005-01-23,2.59,"A"
"USGS","08164503",2005-01-24,2.16,"A"
"USGS","08164503",2005-01-25,5.78,"A"
"USGS","08164503",2005-01-26,4.86,"A"
"USGS","08164503",2005-01-27,5.67,"A"
"USGS","08164503",2005-01-28,13.3,"A"
"USGS","08164503",2005-01-29,45.2,"A"
"USGS","08164503",2005-01-30,52.3,"A"
"USGS","08164503",2005-01-31,29.5,"A"
"USGS","08164503",2005-02-01,347,"A"
"USGS","08164503",2005-02-02,1280,"A"
"USGS","08164503",2005-02-03,830,"A"
"USGS","08164503",2005-02-04,310,"A"
"USGS","08164503",2005-02-05,124,"A"
"USGS","08164503",2005-02-06,72.8,"A"
"USGS","08164503",2005-02-07,96.9,"A"
"USGS","08164503",2005-02-08,520,"A"
"USGS","08164503",2005-02-09,850,"A"
"USGS","08164503",2005-02-10,419,"A"
"USGS","08164503",2005-02-11,145,"A"
"USGS","08164503",2005-02-12,77.8,"A"
"USGS","08164503",2005-02-13,47,"A"
"USGS","08164503",2005-02-14,32.6,"A"
"USGS","08164503",2005-02-15,24.3,"A"
"USGS","08164503",2005-02-16,20.1,"A"
"USGS","08164503",2005-02-17,14.7,"A"
"USGS","08164503",2005-02-18,10.6,"A"
"USGS","08164503",2005-02-19,13.9,"A"
"USGS","08164503",2005-02-20,12.1,"A"
"USGS","08164503",2005-02-21,7.47,"A"
"USGS","08164503",2005-02-22,5.85,"A"
"USGS","08164503",2005-02-23,5.01,"A"
"USGS","08164503",2005-02-24,396,"A"
"USGS","08164503",2005-02-25,1150,"A"
"USGS","08164503",2005-02-26,303,"A"
"USGS","08164503",2005-02-27,651,"A"
"USGS","08164503",2005-02-28,561,"A"
"USGS","08164503",2005-03-01,156,"A"
"USGS","08164503",2005-03-02,192,"A"
"USGS","08164503",2005-03-03,770,"A"
"USGS","08164503",2005-03-04,393,"A"
"USGS","08164503",2005-03-05,169,"A"
"USGS","08164503",2005-03-06,172,"A"
"USGS","08164503",2005-03-07,694,"A"
"USGS","08164503",2005-03-08,1040,"A"
"USGS","08164503",2005-03-09,737,"A"
"USGS","08164503",2005-03-10,259,"A"
"USGS","08164503",2005-03-11,104,"A"
"USGS","08164503",2005-03-12,53.4,"A"
"USGS","08164503",2005-03-13,32.6,"A"
"USGS","08164503",2005-03-14,20.8,"A"
"USGS","08164503",2005-03-15,12.5,"A"
"USGS","08164503",2005-03-16,8.93,"A"
"USGS","08164503",2005-03-17,6.88,"A"
"USGS","08164503",2005-03-18,5.79,"A"
"USGS","08164503",2005-03-19,5.35,"A"
"USGS","08164503",2005-03-20,256,"A"
"USGS","08164503",2005-03-21,646,"A"
"USGS","08164503",2005-03-22,164,"A"
"USGS","08164503",2005-03-23,72.4,"A"
"USGS","08164503",2005-03-24,33.2,"A"
"USGS","08164503",2005-03-25,16.1,"A"
"USGS","08164503",2005-03-26,9.08,"A"
"USGS","08164503",2005-03-27,7.13,"A"
"USGS","08164503",2005-03-28,22.6,"A"
"USGS","08164503",2005-03-29,13.3,"A"
"USGS","08164503",2005-03-30,7.02,"A"
"USGS","08164503",2005-03-31,5.19,"A"
"USGS","08164503",2005-04-01,4.01,"A"
"USGS","08164503",2005-04-02,3.12,"A"
"USGS","08164503",2005-04-03,2.7,"A"
"USGS","08164503",2005-04-04,2.34,"A"
"USGS","08164503",2005-04-05,2.07,"A"
"USGS","08164503",2005-04-06,1.99,"A"
"USGS","08164503",2005-04-07,2.06,"A"
"USGS","08164503",2005-04-08,6.43,"A"
"USGS","08164503",2005-04-09,4.07,"A"
"USGS","08164503",2005-04-10,4.22,"A"
"USGS","08164503",2005-04-11,4.5,"A"
"USGS","08164503",2005-04-12,45.4,"A"
"USGS","08164503",2005-04-13,47.2,"A"
"USGS","08164503",2005-04-14,21.3,"A"
"USGS","08164503",2005-04-15,16.7,"A"
"USGS","08164503",2005-04-16,18.2,"A"
"USGS","08164503",2005-04-17,14.6,"A"
"USGS","08164503",2005-04-18,15.9,"A"
"USGS","08164503",2005-04-19,10.7,"A"
"USGS","08164503",2005-04-20,18.5,"A"
"USGS","08164503",2005-04-21,26.7,"A"
"USGS","08164503",2005-04-22,26.5,"A"
"USGS","08164503",2005-04-23,26,"A"
"USGS","08164503",2005-04-24,25.3,"A"
"USGS","08164503",2005-04-25,13.9,"A"
"USGS","08164503",2005-04-26,73.3,"A"
"USGS","08164503",2005-04-27,82.6,"A"
"USGS","08164503",2005-04-28,53.5,"A"
"USGS","08164503",2005-04-29,35.7,"A"
"USGS","08164503",2005-04-30,15,"A"
"USGS","08164503",2005-05-01,5.66,"A"
"USGS","08164503",2005-05-02,3.23,"A"
"USGS","08164503",2005-05-03,2.1,"A"
"USGS","08164503",2005-05-04,1.77,"A"
"USGS","08164503",2005-05-05,2.11,"A"
"USGS","08164503",2005-05-06,2.44,"A"
"USGS","08164503",2005-05-07,3.28,"A"
"USGS","08164503",2005-05-08,20.3,"A"
"USGS","08164503",2005-05-09,642,"A"
"USGS","08164503",2005-05-10,822,"A"
"USGS","08164503",2005-05-11,409,"A"
"USGS","08164503",2005-05-12,236,"A"
"USGS","08164503",2005-05-13,96.5,"A"
"USGS","08164503",2005-05-14,32.2,"A"
"USGS","08164503",2005-05-15,13.1,"A"
"USGS","08164503",2005-05-16,6.77,"A"
"USGS","08164503",2005-05-17,237,"A"
"USGS","08164503",2005-05-18,236,"A"
"USGS","08164503",2005-05-19,42.7,"A"
"USGS","08164503",2005-05-20,20.8,"A"
"USGS","08164503",2005-05-21,10.2,"A"
"USGS","08164503",2005-05-22,6.99,"A"
"USGS","08164503",2005-05-23,5.37,"A"
"USGS","08164503",2005-05-24,4.75,"A"
