RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
1013730|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|08/07/2008|11:45|0.3||||||WC|FO|RT|
1068911|2453|13383|LAVACA BAY AT SH 35|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|10/28/2008|13:50|0.3||||||WC|FO|RT|
1172492|2453|13383|LAVACA BAY AT SH 35|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|11/05/2009|13:10|0.3||||||WC|FO|RT|
1369122|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|02/21/2013|13:10|0.3||||||WC|FO|RT|
1246920|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|02/22/2011|10:45|0.3||||||WC|FO|RT|
1246914|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|02/22/2011|12:40|0.3||||||WC|FO|RT|
1456037|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|04/29/2014|11:50|0.3||||||WC|FO|RT|
1456039|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|04/30/2014|11:40|0.3||||||WC|FO|RT|TKN requested but not analyzed due to analytical error.  - cbarati 11/21/2014
1475764|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|09/25/2014|11:35|0.3||||||WC|FO|RT|
1514784|2453|13563|LAVACA BAY AT CM 22|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|08/27/2015|11:05|0.3||||||WC|FO|RT|
1562978|2453|13383|LAVACA BAY AT SH 35|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|09/20/2016|11:40|0.3||||||WC|FO|RT|
1551772|2453|13383|LAVACA BAY AT SH 35|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|06/28/2016|12:00|0.3||||||WC|FO|RT|
1551773|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|06/28/2016|11:10|0.3||||||WC|FO|RT|
1680998|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|11/07/2018|11:25|0.3||||||WC|FO|RT|
1655099|2453|13384|LAVACA BAY AT Y AT CM 66|00630|NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|<|0.04|08/01/2018|10:30|0.3||||||WC|FO|RT|
0031112|2453|13383|LAVACA BAY AT SH 35|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.15|05/23/2000|14:00|0.3||||||WC|FO|RT|
0031123|2453|13384|LAVACA BAY AT Y AT CM 66|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.15|05/24/2000|13:00|0.3||||||WC|FO|RT|
0032182|2453|13384|LAVACA BAY AT Y AT CM 66|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.15|11/28/2000|13:00|0.3||||||WC|FO|RT|
0032178|2453|13563|LAVACA BAY AT CM 22|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)||0.29|11/27/2000|12:00|0.3||||||WC|FO|RT|
0032263|2453|13563|LAVACA BAY AT CM 22|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)||0.13|02/20/2001|12:30|0.3||||||WC|FO|RT|
0035183|2453|13563|LAVACA BAY AT CM 22|00593|NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)|<|0.25|08/08/2001|11:51|0.3||||||WC|FO|RT|
0031160|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.84|06/28/2000|10:30|0.3|||0.321|||WC|FO|RT| The 0.321m depth is an assumed value that was populated during migration to SWQMIS.
0031151|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.67|06/27/2000|12:30|0.3||||||WC|FO|RT|
0040072|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.7|05/15/2002|13:02|0.3||||||WC|FO|RT|
0037661|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.58|02/21/2002|10:30|0.3||||||WC|FO|RT|
0043239|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.1|04/10/2003|13:01|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).LIM 32211     1 TRDE  %RPD for batch's duplicate chlorophyll analysis was greateLIM 32211     2 TRDE  than the laboratory's established Control Limit.LIM 00610     1 TRDE  The %Recovery of the AWRL standard for ammonia was 150% whLIM 00610     2 TRDE ch is outside of the 75-125% acceptance limits.LIM 70507     1 TRDE Higher than normal reporting limits for o-PO4 are due to thLIM 70507     2 TRDE  dilution factor needed to accommodate sample conductivityLIM 70507     3 TRDE ue to the failure of the "high conductivity IC" for o-PO4.LIM 70507     4 TRDE   Due to an instrument interruption, the IPC was not run atLIM 70507     5 TRDE the end of the analytical run although the LFB that was runLIM 70507     6 TRDE at the end of the run was within its 90-110% acceptance limLIM 70507     7 TRDE ts.
0045162|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.57|11/05/2003|12:00|0.3||||||WC|FO|RT|00615 measurement verified by kruble 02/12/2004.
0046077|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.75|03/30/2004|13:10|0.3||||||WC|FO|RT|
0050225|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.89|05/25/2005|12:45|0.3||||||WC|FO|RT|
0053054|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.62|12/28/2004|12:19|0.3||||||WC|FO|RT|
0053053|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.64|12/28/2004|12:33|0.3||||||WC|FO|RT|
0051952|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.76|10/18/2005|12:10|0.3||||||WC|FO|RT|
0043252|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.96|05/07/2003|15:00|0.3||||||WC|FO|RT|LIM 70507     1 TRDE The AWRL for o-PO4 was 160% which is outside of the 75-125%LIM 70507     2 TRDE acceptance limits.    The continuing calibration blank (CCBLIM 70507     3 TRDE  was greater than 1/2 MRL (Method Reporting Limit) for o-POLIM 70507     4 TRDE .LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
1020828|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.6|07/19/2007|14:05|0.3||||||WC|FO|RT|
1042002|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.73|02/06/2008|14:30|0.3||||||WC|FO|RT|
1074004|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.42|02/03/2009|13:28|0.3||||||WC|FO|RT|
1185563|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.84|02/10/2010|11:55|0.3||||||WC|FO|RT|
1172493|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.54|11/04/2009|13:00|0.3||||||WC|FO|RT|
1185556|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.8|02/10/2010|11:30|0.3||||||WC|FO|RT|
1194872|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.56|05/04/2010|12:20|0.3||||||WC|FO|RT|
1291185|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.95|10/24/2011|11:30|0.3||||||WC|FO|RT|
1428790|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.34|11/19/2013|12:10|0.3||||||WC|FO|RT|Field data sheet not available per region staff DMA DEC 2016
1204176|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.72|07/21/2010|12:15|0.3||||||WC|FO|RT|
1314491|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.61|02/23/2012|10:40|0.3||||||WC|FO|RT|Alkalinity and Cl not analyzed due to lab error.  TSS and VSS not analyzed due to log-in error; the error was corrected, but the sample holding time was exceeded before analysis could be performed. kr 12/31/12
1274481|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.85|07/13/2011|12:45|0.3||||||WC|FO|RT|
1482913|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.71|01/08/2015|12:35|0.3||||||WC|FO|RT|
1505072|2453|13563|LAVACA BAY AT CM 22|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.36|05/21/2015|12:15|0.3||||||WC|FO|RT|Overcast
1680998|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.785|11/07/2018|11:25|0.3||||||WC|FO|RT|
1655099|2453|13384|LAVACA BAY AT Y AT CM 66|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.48|08/01/2018|10:30|0.3||||||WC|FO|RT|
1757493|2453|13383|LAVACA BAY AT SH 35|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.55|12/18/2019|11:20|0.3||||||WC|FO|RT|
0029550|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.3|02/16/2000|11:30|0.3||||||WC|FO|RT|
LN21161|2453|14720|LAVACA BAY|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN||0.11|01/24/2001|11:40|0.34||||||LN|LN|RT|
0031160|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.18|06/28/2000|10:30|0.3|||0.321|||WC|FO|RT| The 0.321m depth is an assumed value that was populated during migration to SWQMIS.
0032182|2453|13384|LAVACA BAY AT Y AT CM 66|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.18|11/28/2000|13:00|0.3||||||WC|FO|RT|
0035178|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.3|08/08/2001|11:33|0.3||||||WC|FO|RT|
0040127|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.24|06/13/2002|12:15|0.3||||||WC|FO|RT|
0043241|2453|13384|LAVACA BAY AT Y AT CM 66|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|1.5|04/10/2003|13:20|0.3||||||WC|FO|RT|LIM 32211     1 TRDE  %RPD for batch's duplicate chlorophyll analysis was greateLIM 32211     2 TRDE  than the laboratory's established Control Limit.LIM 00610     1 TRDE  The %Recovery of the AWRL standard for ammonia was 150% whLIM 00610     2 TRDE ch is outside of the 75-125% acceptance limits.LIM 70507     1 TRDE Higher than normal reporting limits for o-PO4 are due to thLIM 70507     2 TRDE  dilution factor needed to accommodate sample conductivityLIM 70507     3 TRDE ue to the failure of the "high conductivity IC" for o-PO4.LIM 70507     4 TRDE   Due to an instrument interruption, the IPC was not run atLIM 70507     5 TRDE the end of the analytical run although the LFB that was runLIM 70507     6 TRDE at the end of the run was within its 90-110% acceptance limLIM 70507     7 TRDE ts.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0043283|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.3|05/29/2003|11:30|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0045087|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.24|07/30/2003|14:00|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0043284|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.36|05/29/2003|12:00|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0047675|2453|13563|LAVACA BAY AT CM 22|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN||0.15|06/16/2004|13:43|0.3||||||WC|FO|RT|
0048979|2453|13384|LAVACA BAY AT Y AT CM 66|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.9|12/28/2004|11:40|0.3||||||WC|FO|RT|
0051991|2453|13383|LAVACA BAY AT SH 35|70507|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN|<|0.04|01/04/2006|14:05|0.3||||||WC|FO|RT|TKN analysis not performed - Instrument Failure.
UM00536|2453|13384|LAVACA BAY AT Y AT CM 66|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.019|07/23/2002|09:05|0.1||||||UM|UM|TQ|
UM00542|2453|17555|LAVACA BAY SOUTH OF RHODES PT|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.013|07/23/2002|10:10|1||||||UM|UM|TQ|
UM00586|2453|13384|LAVACA BAY AT Y AT CM 66|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.021|07/24/2002|09:15|1||||||UM|UM|TQ|
1042829|2453|13384|LAVACA BAY AT Y AT CM 66|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|02/28/2008|14:30|0.3||||||WC|FO|RT|
1068911|2453|13383|LAVACA BAY AT SH 35|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|10/28/2008|13:50|0.3||||||WC|FO|RT|
1073997|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.08|02/03/2009|12:00|0.3||||||WC|FO|RT|
1134543|2453|13383|LAVACA BAY AT SH 35|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|05/06/2009|12:10|0.3||||||WC|FO|RT|
1139171|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN|<|0.04|07/21/2009|11:10|0.3||||||WC|FO|RT|
1221349|2453|13563|LAVACA BAY AT CM 22|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.07|11/09/2010|11:40|0.3||||||WC|FO|RT|
1204185|2453|13384|LAVACA BAY AT Y AT CM 66|00671|ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN||0.05|07/21/2010|12:50|0.3||||||WC|FO|RT|
0029550|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.06|02/16/2000|11:30|0.3||||||WC|FO|RT|
0031112|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.08|05/23/2000|14:00|0.3||||||WC|FO|RT|
0032261|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.06|02/20/2001|13:05|0.3||||||WC|FO|RT|
0032182|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.09|11/28/2000|13:00|0.3||||||WC|FO|RT|
0032262|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.05|02/21/2001|07:45|0.3||||||WC|FO|RT|
0040072|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|05/15/2002|13:02|0.3||||||WC|FO|RT|
LN22792|2453|14720|LAVACA BAY|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.21|10/22/2002|13:44|0.39||||||LN|LN|RT|
0043241|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.06|04/10/2003|13:20|0.3||||||WC|FO|RT|LIM 32211     1 TRDE  %RPD for batch's duplicate chlorophyll analysis was greateLIM 32211     2 TRDE  than the laboratory's established Control Limit.LIM 00610     1 TRDE  The %Recovery of the AWRL standard for ammonia was 150% whLIM 00610     2 TRDE ch is outside of the 75-125% acceptance limits.LIM 70507     1 TRDE Higher than normal reporting limits for o-PO4 are due to thLIM 70507     2 TRDE  dilution factor needed to accommodate sample conductivityLIM 70507     3 TRDE ue to the failure of the "high conductivity IC" for o-PO4.LIM 70507     4 TRDE   Due to an instrument interruption, the IPC was not run atLIM 70507     5 TRDE the end of the analytical run although the LFB that was runLIM 70507     6 TRDE at the end of the run was within its 90-110% acceptance limLIM 70507     7 TRDE ts.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).
0048979|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.07|12/28/2004|11:40|0.3||||||WC|FO|RT|
0050281|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.09|07/12/2005|12:00|0.3||||||WC|FO|RT|
0054680|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|05/22/2006|12:30|0.3||||||WC|FO|RT|
0054681|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.14|05/22/2006|13:15|0.3||||||WC|FO|RT|
0050227|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.07|05/25/2005|11:55|0.3||||||WC|FO|RT|
1029874|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.19|09/11/2007|11:35|0.3||||||WC|FO|RT|
1068912|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|10/28/2008|13:26|0.3||||||WC|FO|RT|
1042002|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.11|02/06/2008|14:30|0.3||||||WC|FO|RT|
1185563|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.15|02/10/2010|11:55|0.3||||||WC|FO|RT|
1185562|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|02/17/2010|13:10|0.3||||||WC|FO|RT|
1258479|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.09|04/13/2011|11:30|0.3||||||WC|FO|RT|
1204184|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|07/21/2010|12:30|0.3||||||WC|FO|RT|
1514784|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.106|08/27/2015|11:05|0.3||||||WC|FO|RT|
1523914|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.0956|11/30/2015|11:00|0.3||||||WC|FO|RT|
1551772|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.118|06/28/2016|12:00|0.3||||||WC|FO|RT|
1735272|2453|13563|LAVACA BAY AT CM 22|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.15|08/07/2019|11:10|0.3||||||WC|FO|RT|
1588037|2453|13383|LAVACA BAY AT SH 35|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|02/23/2017|11:55|0.3||||||WC|FO|RT|
1655099|2453|13384|LAVACA BAY AT Y AT CM 66|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|08/01/2018|10:30|0.3||||||WC|FO|RT|
0031114|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|05/23/2000|16:00|0.3|||0.321|||WC|FO|RT| The 0.321m depth is an assumed value that was populated during migration to SWQMIS.
0031151|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|06/27/2000|12:30|0.3||||||WC|FO|RT|
0032182|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|11/28/2000|13:00|0.3||||||WC|FO|RT|
0032178|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.09|11/27/2000|12:00|0.3||||||WC|FO|RT|
0040127|2453|13383|LAVACA BAY AT SH 35|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|06/13/2002|12:15|0.3||||||WC|FO|RT|
0043239|2453|13383|LAVACA BAY AT SH 35|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.23|04/10/2003|13:01|0.3||||||WC|FO|RT|LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).LIM 32211     1 TRDE  %RPD for batch's duplicate chlorophyll analysis was greateLIM 32211     2 TRDE  than the laboratory's established Control Limit.LIM 00610     1 TRDE  The %Recovery of the AWRL standard for ammonia was 150% whLIM 00610     2 TRDE ch is outside of the 75-125% acceptance limits.LIM 70507     1 TRDE Higher than normal reporting limits for o-PO4 are due to thLIM 70507     2 TRDE  dilution factor needed to accommodate sample conductivityLIM 70507     3 TRDE ue to the failure of the "high conductivity IC" for o-PO4.LIM 70507     4 TRDE   Due to an instrument interruption, the IPC was not run atLIM 70507     5 TRDE the end of the analytical run although the LFB that was runLIM 70507     6 TRDE at the end of the run was within its 90-110% acceptance limLIM 70507     7 TRDE ts.
0047716|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|08/10/2004|11:28|0.3||||||WC|FO|RT|
0047708|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|08/11/2004|15:17|0.3||||||WC|FO|RT|
0054679|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|05/22/2006|12:00|0.3||||||WC|FO|RT|
LN22479|2453|14720|LAVACA BAY|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.02|07/23/2002|14:48|0.39||||||LN|LN|RT|
1029876|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|09/11/2007|12:20|0.3||||||WC|FO|RT|
1020828|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|07/19/2007|14:05|0.3||||||WC|FO|RT|
1055776|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.34|08/07/2008|13:15|0.3||||||WC|FO|RT|
1013730|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.43|08/07/2008|11:45|0.3||||||WC|FO|RT|
1346461|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|10/29/2012|11:45|0.3||||||WC|FO|RT|
1346462|2453|13383|LAVACA BAY AT SH 35|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|10/29/2012|12:10|0.3||||||WC|FO|RT|
1477412|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|10/22/2014|12:05|0.3||||||WC|FO|RT|
1475763|2453|13383|LAVACA BAY AT SH 35|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|09/25/2014|11:20|0.3||||||WC|FO|RT|
1482913|2453|13563|LAVACA BAY AT CM 22|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|01/08/2015|12:35|0.3||||||WC|FO|RT|
1482920|2453|13384|LAVACA BAY AT Y AT CM 66|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|01/06/2015|11:20|0.3||||||WC|FO|RT|
1539012|2453|13383|LAVACA BAY AT SH 35|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.05|05/05/2016|11:40|0.3||||||WC|FO|RT|
